Unix,Date,Symbol,Open,High,Low,Close,Volume WAVES,Volume USDT,tradecount
1596412800000,2020-08-03,WAVESUSDT,1.6005,1.7176,1.5784,1.6956,6198595.31,10240353.45667,34163
1596326400000,2020-08-02,WAVESUSDT,1.5707,1.6797,1.4602,1.599,3879369.25,6240900.999799,22243
1596240000000,2020-08-01,WAVESUSDT,1.5205,1.5743,1.5101,1.5707,2389212.9,3692959.290158,22828
1596153600000,2020-07-31,WAVESUSDT,1.5295,1.5552,1.5042,1.5206,1022330.44,1555764.415286,11938
1596067200000,2020-07-30,WAVESUSDT,1.5003,1.64,1.4944,1.5293,1992676.53,3075154.378448,15258
1595980800000,2020-07-29,WAVESUSDT,1.4958,1.533,1.4761,1.5003,771124.63,1163752.622658,7625
1595894400000,2020-07-28,WAVESUSDT,1.4718,1.5268,1.4553,1.4994,825170.97,1227588.923184,6727
1595808000000,2020-07-27,WAVESUSDT,1.5224,1.5262,1.3761,1.4734,1272977.6,1857787.065698,9728
1595721600000,2020-07-26,WAVESUSDT,1.5237,1.5372,1.4447,1.525,1158055.03,1740847.689389,8888
1595635200000,2020-07-25,WAVESUSDT,1.565,1.6081,1.4981,1.527,844255.52,1313361.893803,7041
1595548800000,2020-07-24,WAVESUSDT,1.5863,1.6905,1.5281,1.5617,1279357.04,2036800.366865,9146
1595462400000,2020-07-23,WAVESUSDT,1.6716,1.6994,1.5456,1.588,1770266.51,2899884.015171,16286
1595376000000,2020-07-22,WAVESUSDT,1.6581,1.76,1.639,1.6715,1987515.48,3380514.429639,14817
1595289600000,2020-07-21,WAVESUSDT,1.5995,1.7661,1.5382,1.6581,2693354.78,4437858.642808,17535
1595203200000,2020-07-20,WAVESUSDT,1.4599,1.8,1.4308,1.5996,6510211.93,10436995.148927,45052
1595116800000,2020-07-19,WAVESUSDT,1.4689,1.51,1.4049,1.4572,988886.24,1436905.547625,6008
1595030400000,2020-07-18,WAVESUSDT,1.4589,1.5422,1.3978,1.4689,1663081.91,2454503.93923,9814
1594944000000,2020-07-17,WAVESUSDT,1.3518,1.6194,1.3158,1.4601,4619804.59,6682535.515723,24306
1594857600000,2020-07-16,WAVESUSDT,1.3227,1.58,1.2059,1.3487,6591009.44,9221208.604662,37060
1594771200000,2020-07-15,WAVESUSDT,1.319,1.4199,1.29,1.3215,3813002.0,5204776.504175,19701
1594684800000,2020-07-14,WAVESUSDT,1.1795,1.3195,1.1647,1.3189,2509371.69,3152292.199775,13406
1594598400000,2020-07-13,WAVESUSDT,1.2136,1.222,1.1615,1.1835,732169.51,880681.973879,4116
1594512000000,2020-07-12,WAVESUSDT,1.201,1.2299,1.1854,1.2111,925904.35,1118429.000214,6445
1594425600000,2020-07-11,WAVESUSDT,1.1605,1.2069,1.1553,1.2008,647787.41,764366.684075,3489
1594339200000,2020-07-10,WAVESUSDT,1.172,1.2,1.041,1.1585,783627.57,912211.32984,4259
1594252800000,2020-07-09,WAVESUSDT,1.2118,1.2228,1.148,1.1704,787551.16,941032.340157,6139
1594166400000,2020-07-08,WAVESUSDT,1.1675,1.2183,1.1572,1.2117,1120059.79,1340906.854261,5808
1594080000000,2020-07-07,WAVESUSDT,1.158,1.1753,1.1421,1.1672,389815.47,452039.350339,2221
1593993600000,2020-07-06,WAVESUSDT,1.116,1.1597,1.1139,1.1597,354168.4,403657.920463,2181
1593907200000,2020-07-05,WAVESUSDT,1.1305,1.1309,1.1001,1.116,202686.56,226173.851099,1245
1593820800000,2020-07-04,WAVESUSDT,1.119,1.134,1.0989,1.1305,143131.31,160610.97593,993
1593734400000,2020-07-03,WAVESUSDT,1.1289,1.1359,1.12,1.121,150254.82,169601.496512,959
1593648000000,2020-07-02,WAVESUSDT,1.1531,1.1875,1.1121,1.1258,772563.92,897243.26583,5685
1593561600000,2020-07-01,WAVESUSDT,1.1212,1.1659,1.1156,1.1515,199224.25,228153.825711,1268
1593475200000,2020-06-30,WAVESUSDT,1.144,1.145,1.1177,1.12,148610.14,167682.029726,1006
1593388800000,2020-06-29,WAVESUSDT,1.1346,1.1498,1.1139,1.141,269004.63,304510.871935,1553
1593302400000,2020-06-28,WAVESUSDT,1.1133,1.1395,1.1006,1.1339,185962.93,208057.807702,1158
1593216000000,2020-06-27,WAVESUSDT,1.1542,1.1895,1.0701,1.1133,448811.69,508794.002325,2713
1593129600000,2020-06-26,WAVESUSDT,1.1835,1.1835,1.1497,1.1542,354616.04,411829.653201,1542
1593043200000,2020-06-25,WAVESUSDT,1.1845,1.191,1.15,1.1848,438687.52,512506.886274,2197
1592956800000,2020-06-24,WAVESUSDT,1.239,1.2475,1.1615,1.1849,548775.31,662193.652673,2918
1592870400000,2020-06-23,WAVESUSDT,1.228,1.263,1.2264,1.239,416893.36,518920.566731,2370
1592784000000,2020-06-22,WAVESUSDT,1.2016,1.2348,1.1997,1.2258,360704.38,441839.37218,2314
1592697600000,2020-06-21,WAVESUSDT,1.2024,1.2275,1.1961,1.1997,287048.23,347271.060231,1751
1592611200000,2020-06-20,WAVESUSDT,1.2151,1.2328,1.1799,1.2023,422293.07,508621.266768,2495
1592524800000,2020-06-19,WAVESUSDT,1.2335,1.2513,1.2005,1.2151,337658.23,413299.785045,2357
1592438400000,2020-06-18,WAVESUSDT,1.2609,1.2646,1.214,1.2375,433993.44,537244.751204,2639
1592352000000,2020-06-17,WAVESUSDT,1.2561,1.2924,1.212,1.2609,760729.36,955177.192273,4950
1592265600000,2020-06-16,WAVESUSDT,1.1671,1.2999,1.161,1.2563,2548664.71,3195949.083783,9994
1592179200000,2020-06-15,WAVESUSDT,1.1751,1.1853,1.0912,1.1659,779627.52,889603.20612,4748
1592092800000,2020-06-14,WAVESUSDT,1.2475,1.2571,1.1622,1.1748,473525.48,569429.443244,2947
1592006400000,2020-06-13,WAVESUSDT,1.2121,1.261,1.1832,1.2489,628653.9,770605.158708,3990
1591920000000,2020-06-12,WAVESUSDT,1.1312,1.2122,1.13,1.2103,544268.08,644285.506647,3736
1591833600000,2020-06-11,WAVESUSDT,1.2433,1.2952,1.1,1.1335,1639581.6,1995330.352603,9114
1591747200000,2020-06-10,WAVESUSDT,1.1722,1.3197,1.168,1.2423,3169835.38,3970595.904773,16667
1591660800000,2020-06-09,WAVESUSDT,1.1852,1.1869,1.1576,1.1721,438412.21,512413.62178,3204
1591574400000,2020-06-08,WAVESUSDT,1.1442,1.21,1.1348,1.1852,1350029.76,1581588.692469,6555
1591488000000,2020-06-07,WAVESUSDT,1.1487,1.1585,1.1131,1.1443,564304.66,640051.763297,2948
1591401600000,2020-06-06,WAVESUSDT,1.1303,1.1918,1.1155,1.1487,1663412.96,1924022.777441,9813
1591315200000,2020-06-05,WAVESUSDT,1.1261,1.155,1.1173,1.1305,767613.45,871015.576284,4065
1591228800000,2020-06-04,WAVESUSDT,1.1178,1.167,1.105,1.1256,862008.64,975569.418007,4725
1591142400000,2020-06-03,WAVESUSDT,1.1182,1.1229,1.0924,1.1176,555258.14,616239.217012,2854
1591056000000,2020-06-02,WAVESUSDT,1.1485,1.1579,1.058,1.118,927716.97,1040800.969172,5089
1590969600000,2020-06-01,WAVESUSDT,1.0922,1.1564,1.0901,1.1485,891661.4,1007926.039449,4588
1590883200000,2020-05-31,WAVESUSDT,1.1145,1.1344,1.0861,1.0945,710065.99,790097.455501,3813
1590796800000,2020-05-30,WAVESUSDT,1.0861,1.1346,1.0762,1.1137,904922.98,1003263.774759,5021
1590710400000,2020-05-29,WAVESUSDT,1.0875,1.1099,1.055,1.0859,535076.94,578653.580899,3847
1590624000000,2020-05-28,WAVESUSDT,1.065,1.094,1.0556,1.087,398456.91,427564.599277,2537
1590537600000,2020-05-27,WAVESUSDT,1.0661,1.0872,1.0488,1.0653,776355.23,828549.271218,3627
1590451200000,2020-05-26,WAVESUSDT,1.0576,1.1463,1.0438,1.0645,2775140.27,3035156.211627,14110
1590364800000,2020-05-25,WAVESUSDT,1.0103,1.0713,1.0056,1.0576,880167.06,914452.731147,4250
1590278400000,2020-05-24,WAVESUSDT,1.0724,1.098,1.0108,1.0117,1013676.19,1070748.378988,4690
1590192000000,2020-05-23,WAVESUSDT,1.0693,1.1,1.0306,1.0699,913502.99,974569.124113,3983
1590105600000,2020-05-22,WAVESUSDT,1.0177,1.088,1.003,1.0665,1036120.15,1086243.70722,4379
1590019200000,2020-05-21,WAVESUSDT,1.054,1.1653,0.9925,1.0167,2375379.45,2539933.489313,9766
1589932800000,2020-05-20,WAVESUSDT,1.0615,1.083,1.0309,1.0542,696417.01,740845.240664,3062
1589846400000,2020-05-19,WAVESUSDT,1.0639,1.07,1.0385,1.0615,424002.04,448537.520754,2362
1589760000000,2020-05-18,WAVESUSDT,1.051,1.075,1.041,1.0638,413610.6,438112.43081,2741
1589673600000,2020-05-17,WAVESUSDT,1.0299,1.0936,1.0236,1.0497,651974.28,693880.251546,3357
1589587200000,2020-05-16,WAVESUSDT,1.0287,1.0462,1.0144,1.0299,387524.1,400066.499492,2142
1589500800000,2020-05-15,WAVESUSDT,1.0469,1.0631,1.0101,1.0298,655761.34,682861.27692,4009
1589414400000,2020-05-14,WAVESUSDT,1.0614,1.0799,1.0391,1.0461,825120.63,873394.895172,4885
1589328000000,2020-05-13,WAVESUSDT,1.0705,1.175,1.0512,1.06,4273422.92,4744744.002148,16838
1589241600000,2020-05-12,WAVESUSDT,0.9287,1.1165,0.9275,1.0699,3896486.23,4068068.865892,16442
1589155200000,2020-05-11,WAVESUSDT,0.9577,0.9765,0.895,0.931,980803.03,928630.566745,5468
1589068800000,2020-05-10,WAVESUSDT,1.0406,1.0406,0.9,0.9552,1370450.56,1320233.858707,8381
1588982400000,2020-05-09,WAVESUSDT,1.0551,1.0683,1.0403,1.0406,401525.14,422692.745571,3439
1588896000000,2020-05-08,WAVESUSDT,1.0424,1.0765,1.0114,1.0551,858559.36,894794.997602,6763
1588809600000,2020-05-07,WAVESUSDT,1.0232,1.0627,1.0115,1.0444,766009.92,788834.195232,6164
1588723200000,2020-05-06,WAVESUSDT,1.049,1.0584,1.02,1.024,529173.68,551294.0443,4454
1588636800000,2020-05-05,WAVESUSDT,1.06,1.0685,1.0277,1.0517,737162.03,771329.278441,5343
1588550400000,2020-05-04,WAVESUSDT,1.063,1.1062,1.0054,1.06,1238084.99,1303586.077158,8375
1588464000000,2020-05-03,WAVESUSDT,1.0897,1.0967,1.0493,1.0624,882692.29,945323.581261,6017
1588377600000,2020-05-02,WAVESUSDT,1.0747,1.0913,1.0669,1.0884,487065.58,524955.52029,4497
1588291200000,2020-05-01,WAVESUSDT,1.0513,1.0924,1.051,1.0751,623085.13,671167.878829,5383
1588204800000,2020-04-30,WAVESUSDT,1.0989,1.145,1.0492,1.0552,1401511.78,1522501.312931,10671
1588118400000,2020-04-29,WAVESUSDT,1.0544,1.1433,1.0541,1.099,1876720.72,2054595.305296,13537
1588032000000,2020-04-28,WAVESUSDT,1.055,1.085,1.0385,1.0534,1374085.56,1451608.069292,9528
1587945600000,2020-04-27,WAVESUSDT,1.0541,1.199,1.0269,1.055,5614348.52,6207420.177297,25891
1587859200000,2020-04-26,WAVESUSDT,1.022,1.0552,1.0139,1.0522,1421971.79,1460859.663509,9115
1587772800000,2020-04-25,WAVESUSDT,1.012,1.034,1.0025,1.0221,1227625.47,1254505.082426,7355
1587686400000,2020-04-24,WAVESUSDT,1.014,1.0293,0.9961,1.0107,1093813.91,1107166.189571,7368
1587600000000,2020-04-23,WAVESUSDT,0.9983,1.042,0.9761,1.0074,1206331.77,1220074.94115,7989
1587513600000,2020-04-22,WAVESUSDT,0.9639,0.9987,0.961,0.998,592704.65,581501.340743,4886
1587427200000,2020-04-21,WAVESUSDT,0.9711,0.9842,0.9454,0.9639,452637.85,437589.262724,4050
1587340800000,2020-04-20,WAVESUSDT,1.0111,1.0469,0.9554,0.9731,587065.44,586609.161214,5666
1587254400000,2020-04-19,WAVESUSDT,1.0411,1.0424,1.01,1.0138,506379.72,518312.463565,4360
1587168000000,2020-04-18,WAVESUSDT,0.9975,1.0525,0.9974,1.0411,1056923.97,1086027.8089,6508
1587081600000,2020-04-17,WAVESUSDT,1.005,1.0202,0.9901,0.9975,375572.03,376312.938346,3690
1586995200000,2020-04-16,WAVESUSDT,0.959,1.0233,0.9411,1.0056,940304.79,930029.989091,7193
1586908800000,2020-04-15,WAVESUSDT,0.9884,1.0199,0.9566,0.959,744948.99,735703.270654,4920
1586822400000,2020-04-14,WAVESUSDT,0.9997,1.0118,0.9769,0.9899,385653.49,384303.428427,3423
1586736000000,2020-04-13,WAVESUSDT,0.9959,1.0141,0.9521,0.9991,593224.96,586404.472923,5012
1586649600000,2020-04-12,WAVESUSDT,0.9959,1.043,0.9666,0.9965,544851.95,548321.752398,4459
1586563200000,2020-04-11,WAVESUSDT,1.0022,1.0373,0.9801,0.9912,872678.66,880601.755724,6483
1586476800000,2020-04-10,WAVESUSDT,1.0457,1.1862,0.9871,0.9998,7529500.49,8126479.044256,44169
1586390400000,2020-04-09,WAVESUSDT,1.0071,1.0554,0.9805,1.0458,1959627.53,2001218.982715,14661
1586304000000,2020-04-08,WAVESUSDT,0.9925,1.0282,0.9801,1.0067,1451740.56,1456314.857362,10980
1586217600000,2020-04-07,WAVESUSDT,0.9868,1.0995,0.9653,0.9928,2614054.82,2678312.48236,17032
1586131200000,2020-04-06,WAVESUSDT,0.9486,0.9924,0.936,0.9867,1782084.84,1725506.076564,14812
1586044800000,2020-04-05,WAVESUSDT,0.9511,0.958,0.9235,0.9486,754532.33,708610.437607,11128
1585958400000,2020-04-04,WAVESUSDT,0.9637,0.9724,0.9322,0.9505,1017668.61,964595.067085,8969
1585872000000,2020-04-03,WAVESUSDT,0.959,1.0,0.9343,0.9629,1503024.31,1450776.713026,11566
1585785600000,2020-04-02,WAVESUSDT,0.9699,1.011,0.9418,0.9615,2419945.66,2353572.431607,14349
1585699200000,2020-04-01,WAVESUSDT,0.99,1.0238,0.9053,0.9698,3871047.29,3720828.010582,21589
1585612800000,2020-03-31,WAVESUSDT,0.8236,1.1259,0.8141,0.99,8664763.58,8599524.371522,48655
1585526400000,2020-03-30,WAVESUSDT,0.7712,0.8466,0.7677,0.8262,944052.26,768684.893712,8307
1585440000000,2020-03-29,WAVESUSDT,0.8155,0.8202,0.7688,0.771,389453.52,310039.551742,3700
1585353600000,2020-03-28,WAVESUSDT,0.8587,0.8587,0.7963,0.8144,705700.64,579149.670772,6428
1585267200000,2020-03-27,WAVESUSDT,0.8917,0.9196,0.8321,0.859,513270.63,458685.397182,5092
1585180800000,2020-03-26,WAVESUSDT,0.9009,0.916,0.88,0.8917,607295.03,542915.078672,5205
1585094400000,2020-03-25,WAVESUSDT,0.93,0.94,0.8821,0.8992,717848.29,651968.891769,6040
1585008000000,2020-03-24,WAVESUSDT,0.9221,0.9469,0.8918,0.9339,1151967.68,1062995.094512,13934
1584921600000,2020-03-23,WAVESUSDT,0.8452,0.95,0.833,0.9221,729815.83,657038.856917,5748
1584835200000,2020-03-22,WAVESUSDT,0.9321,0.9579,0.8432,0.8452,571523.6,511582.260633,5294
1584748800000,2020-03-21,WAVESUSDT,0.9522,0.9827,0.8844,0.9354,594298.39,554103.539191,6062
1584662400000,2020-03-20,WAVESUSDT,0.9501,1.089,0.8627,0.9519,1485205.28,1460809.974051,11683
1584576000000,2020-03-19,WAVESUSDT,0.869,1.0111,0.8639,0.9516,1276626.29,1200410.953369,11519
1584489600000,2020-03-18,WAVESUSDT,0.8608,0.94,0.7815,0.8667,2191156.2,1886915.426741,15971
1584403200000,2020-03-17,WAVESUSDT,0.7408,0.9322,0.7247,0.8612,2241921.64,1872650.665839,34742
1584316800000,2020-03-16,WAVESUSDT,0.8602,0.8602,0.6575,0.7386,1247244.44,957942.922998,8085
1584230400000,2020-03-15,WAVESUSDT,0.8038,0.9429,0.7958,0.8629,1197623.18,1040466.229256,9936
1584144000000,2020-03-14,WAVESUSDT,0.8663,0.8932,0.7854,0.805,1118636.3,949228.579255,7872
1584057600000,2020-03-13,WAVESUSDT,0.795,0.9749,0.5429,0.8707,2083636.81,1698437.24492,21579
1583971200000,2020-03-12,WAVESUSDT,1.3391,1.366,0.73,0.795,4001113.67,4139552.330092,33781
1583884800000,2020-03-11,WAVESUSDT,1.2891,1.4059,1.1611,1.337,3517450.96,4562785.069407,21887
1583798400000,2020-03-10,WAVESUSDT,1.0945,1.4979,1.0768,1.2875,5558992.28,7279101.032649,48118
1583712000000,2020-03-09,WAVESUSDT,1.0985,1.1265,1.0259,1.0925,943307.83,1022680.711566,6924
1583625600000,2020-03-08,WAVESUSDT,1.2806,1.2806,1.085,1.0936,1137377.58,1337240.502221,7865
1583539200000,2020-03-07,WAVESUSDT,1.375,1.3994,1.2807,1.2858,1093939.3,1467201.801091,11853
1583452800000,2020-03-06,WAVESUSDT,1.3394,1.4657,1.2995,1.375,3493571.85,4823806.490067,36792
1583366400000,2020-03-05,WAVESUSDT,1.2017,1.34,1.1872,1.3394,2717019.85,3431470.087522,32682
1583280000000,2020-03-04,WAVESUSDT,1.1645,1.2122,1.1312,1.1998,842275.96,984192.164337,6575
1583193600000,2020-03-03,WAVESUSDT,1.1879,1.188,1.1322,1.1639,725031.08,836583.803439,5043
1583107200000,2020-03-02,WAVESUSDT,1.1175,1.2099,1.1076,1.1853,853509.63,990207.68001,6883
1583020800000,2020-03-01,WAVESUSDT,1.1317,1.1789,1.099,1.1176,445944.96,506298.952631,3735
1582934400000,2020-02-29,WAVESUSDT,1.1526,1.1748,1.1277,1.1317,486521.18,559009.63135,3559
1582848000000,2020-02-28,WAVESUSDT,1.222,1.2239,1.1106,1.1529,753780.56,873673.762936,5287
1582761600000,2020-02-27,WAVESUSDT,1.159,1.2372,1.0974,1.2148,1391657.96,1646022.65463,18007
1582675200000,2020-02-26,WAVESUSDT,1.3165,1.3483,1.1394,1.1562,1442246.02,1792210.498391,12989
1582588800000,2020-02-25,WAVESUSDT,1.3671,1.3684,1.247,1.3215,1081059.35,1409798.846447,13513
1582502400000,2020-02-24,WAVESUSDT,1.4439,1.4578,1.3219,1.3735,569641.39,795801.102856,5573
1582416000000,2020-02-23,WAVESUSDT,1.4198,1.45,1.4008,1.4439,421051.89,603955.609369,4007
1582329600000,2020-02-22,WAVESUSDT,1.4461,1.4538,1.3719,1.4198,633201.14,893662.422543,7423
1582243200000,2020-02-21,WAVESUSDT,1.4879,1.5182,1.4158,1.4459,1135473.2,1664866.685806,19028
1582156800000,2020-02-20,WAVESUSDT,1.3717,1.5151,1.3378,1.4854,3743118.56,5388855.716735,65332
1582070400000,2020-02-19,WAVESUSDT,1.4693,1.5573,1.2872,1.3717,2536047.6,3681848.363939,49269
1581984000000,2020-02-18,WAVESUSDT,1.3386,1.4841,1.3013,1.4693,2689734.91,3809104.81587,48598
1581897600000,2020-02-17,WAVESUSDT,1.3829,1.3938,1.2107,1.3366,1967703.13,2540459.021307,31856
1581811200000,2020-02-16,WAVESUSDT,1.4652,1.4951,1.2766,1.3809,1669436.34,2330975.171072,15303
1581724800000,2020-02-15,WAVESUSDT,1.5529,1.72,1.4512,1.4686,4317756.55,6954475.641863,39298
1581638400000,2020-02-14,WAVESUSDT,1.4038,1.5649,1.3665,1.5529,2784939.57,4169051.241024,40936
1581552000000,2020-02-13,WAVESUSDT,1.4245,1.4543,1.3637,1.4038,1587248.52,2232197.885649,10861
1581465600000,2020-02-12,WAVESUSDT,1.4117,1.54,1.4074,1.4324,3117026.45,4588715.623048,27517
1581379200000,2020-02-11,WAVESUSDT,1.4375,1.5444,1.31,1.4117,5209512.0,7434790.803832,27995
1581292800000,2020-02-10,WAVESUSDT,1.1097,1.562,1.1063,1.4376,6379247.43,8536940.277309,34196
1581206400000,2020-02-09,WAVESUSDT,1.0577,1.1233,1.0549,1.11,1068408.49,1174284.469585,6056
1581120000000,2020-02-08,WAVESUSDT,1.092,1.0936,1.0304,1.058,963016.42,1025962.475137,6140
1581033600000,2020-02-07,WAVESUSDT,1.0343,1.128,1.0236,1.092,3723106.49,4061341.240444,43018
1580947200000,2020-02-06,WAVESUSDT,0.9925,1.0365,0.9714,1.0364,1297244.58,1304247.722897,8761
1580860800000,2020-02-05,WAVESUSDT,0.9643,1.0097,0.9596,0.9899,1265562.98,1255521.129234,12486
1580774400000,2020-02-04,WAVESUSDT,0.9806,0.9938,0.946,0.9643,986663.57,955397.174037,5298
1580688000000,2020-02-03,WAVESUSDT,0.9594,1.0158,0.9463,0.9809,1795201.5,1774624.122218,18514
1580601600000,2020-02-02,WAVESUSDT,0.9111,1.0218,0.8933,0.9594,3321874.71,3226488.275168,27780
1580515200000,2020-02-01,WAVESUSDT,0.8824,0.9143,0.8785,0.9111,816084.9,735462.016249,4931
1580428800000,2020-01-31,WAVESUSDT,0.8693,0.93,0.8605,0.8824,2449261.98,2165232.895615,16184
1580342400000,2020-01-30,WAVESUSDT,0.8698,0.8883,0.8584,0.8696,865007.3,752706.08119,4614
1580256000000,2020-01-29,WAVESUSDT,0.8845,0.9003,0.867,0.8699,799615.42,706420.712381,4583
1580169600000,2020-01-28,WAVESUSDT,0.8681,0.905,0.86,0.8856,964051.4,847985.084813,6335
1580083200000,2020-01-27,WAVESUSDT,0.8697,0.8861,0.8596,0.868,850339.95,741000.844289,5282
1579996800000,2020-01-26,WAVESUSDT,0.8488,0.8925,0.8477,0.8718,894955.34,773200.857602,5653
1579910400000,2020-01-25,WAVESUSDT,0.8555,0.86,0.8435,0.8512,482509.01,411613.566217,3130
1579824000000,2020-01-24,WAVESUSDT,0.8726,0.891,0.84,0.8552,1229260.35,1062895.669268,8857
1579737600000,2020-01-23,WAVESUSDT,0.8862,0.9041,0.8376,0.8726,1386696.08,1205640.700496,10002
1579651200000,2020-01-22,WAVESUSDT,0.8722,0.8903,0.8551,0.8862,500591.81,434936.12371,4226
1579564800000,2020-01-21,WAVESUSDT,0.8675,0.8934,0.8595,0.8723,677582.96,591624.984015,5730
1579478400000,2020-01-20,WAVESUSDT,0.8882,0.909,0.857,0.8673,872120.84,769388.484992,5269
1579392000000,2020-01-19,WAVESUSDT,0.877,0.9,0.825,0.8889,1197859.67,1037148.50227,9729
1579305600000,2020-01-18,WAVESUSDT,0.8985,0.9076,0.8755,0.8783,531074.9,472005.008101,4197
1579219200000,2020-01-17,WAVESUSDT,0.8809,0.9087,0.8714,0.9,1017318.13,904767.806046,7594
1579132800000,2020-01-16,WAVESUSDT,0.897,0.8997,0.8609,0.8809,732447.46,640147.99455,5004
1579046400000,2020-01-15,WAVESUSDT,0.8634,0.925,0.8574,0.896,1767351.71,1575034.691774,11451
1578960000000,2020-01-14,WAVESUSDT,0.8618,0.8798,0.8457,0.8637,1686676.53,1457265.97875,9441
1578873600000,2020-01-13,WAVESUSDT,0.8448,0.8853,0.8335,0.86,1043654.23,900787.568683,5969
1578787200000,2020-01-12,WAVESUSDT,0.8589,0.8818,0.8353,0.8447,1057584.87,905729.280634,6032
1578700800000,2020-01-11,WAVESUSDT,0.8236,0.8936,0.8012,0.8561,2461820.89,2085148.334241,12326
1578614400000,2020-01-10,WAVESUSDT,0.8244,0.8329,0.8062,0.8244,739866.11,606330.323078,4482
1578528000000,2020-01-09,WAVESUSDT,0.853,0.8729,0.8123,0.8231,1126217.16,948663.432732,6483
1578441600000,2020-01-08,WAVESUSDT,0.8853,0.9094,0.8407,0.851,1493833.22,1295785.679052,8615
1578355200000,2020-01-07,WAVESUSDT,0.895,0.934,0.882,0.8853,1914612.23,1729598.160557,11889
1578268800000,2020-01-06,WAVESUSDT,0.8845,0.9439,0.8814,0.8949,2100553.19,1906340.452789,10745
1578182400000,2020-01-05,WAVESUSDT,0.943,0.9479,0.883,0.8872,1691097.21,1535618.39273,8995
1578096000000,2020-01-04,WAVESUSDT,0.9554,0.9795,0.9295,0.9458,1272347.74,1205893.717525,6810
1578009600000,2020-01-03,WAVESUSDT,0.9456,1.0179,0.9136,0.9526,2667597.67,2593676.897868,13866
1577923200000,2020-01-02,WAVESUSDT,1.0446,1.0499,0.9436,0.9459,2206856.86,2206183.139704,10955
1577836800000,2020-01-01,WAVESUSDT,1.0084,1.1076,1.0002,1.0446,2142011.87,2247532.270869,11119
1577750400000,2019-12-31,WAVESUSDT,1.0326,1.0819,0.995,1.0089,2418368.39,2514120.209447,11030
1577664000000,2019-12-30,WAVESUSDT,1.0001,1.1084,0.9677,1.0324,3521921.32,3707344.529844,14898
1577577600000,2019-12-29,WAVESUSDT,1.0392,1.0549,0.963,1.0001,3201920.97,3215634.884307,16498
1577491200000,2019-12-28,WAVESUSDT,0.8974,1.0632,0.8859,1.0371,5360666.04,5352280.265149,21730
1577404800000,2019-12-27,WAVESUSDT,0.8903,0.9243,0.8671,0.8998,1864712.83,1671805.061274,7932
1577318400000,2019-12-26,WAVESUSDT,0.8499,0.9419,0.8402,0.8906,2248404.62,2011966.694141,10807
1577232000000,2019-12-25,WAVESUSDT,0.8551,0.8998,0.84,0.8512,1245488.85,1077315.88846,5862
1577145600000,2019-12-24,WAVESUSDT,0.8658,0.95,0.8261,0.8547,2460881.3,2138511.930246,10897
1577059200000,2019-12-23,WAVESUSDT,0.8617,0.9498,0.8579,0.8644,2395434.92,2154737.872658,11438
1576972800000,2019-12-22,WAVESUSDT,0.9103,0.9397,0.8582,0.8641,2821444.54,2521376.647194,12329
1576886400000,2019-12-21,WAVESUSDT,0.8576,0.9739,0.7823,0.9152,4756939.13,4128684.799759,16715
1576800000000,2019-12-20,WAVESUSDT,0.8858,0.9172,0.8424,0.8574,1664941.19,1455778.738838,6841
1576713600000,2019-12-19,WAVESUSDT,0.8668,0.955,0.8449,0.8846,4550295.52,4096170.042795,17537
1576627200000,2019-12-18,WAVESUSDT,0.8858,0.8977,0.7334,0.8666,5730835.71,4801139.460549,22682
1576540800000,2019-12-17,WAVESUSDT,0.767,0.94,0.767,0.8858,7123296.79,6124171.457455,28587
1576454400000,2019-12-16,WAVESUSDT,0.7219,0.87,0.6904,0.7676,4424055.53,3513766.841949,19432
1576368000000,2019-12-15,WAVESUSDT,0.6792,0.729,0.64,0.7211,2266830.18,1573194.100484,11522
1576281600000,2019-12-14,WAVESUSDT,0.6214,0.6999,0.6005,0.6781,2105342.29,1377021.86379,9566
1576195200000,2019-12-13,WAVESUSDT,0.622,0.6984,0.5851,0.6211,2196907.95,1377867.004608,9855
1576108800000,2019-12-12,WAVESUSDT,0.5822,0.666,0.5712,0.6223,2397765.55,1494417.837877,10378
1576022400000,2019-12-11,WAVESUSDT,0.5281,0.671,0.5267,0.5818,2781175.82,1714299.719567,11614
1575936000000,2019-12-10,WAVESUSDT,0.5656,0.5676,0.5152,0.528,438406.63,234703.535326,2253
1575849600000,2019-12-09,WAVESUSDT,0.5811,0.5851,0.5586,0.5643,290833.75,166323.860636,1112
1575763200000,2019-12-08,WAVESUSDT,0.574,0.5921,0.561,0.5807,153918.72,88625.222524,896
1575676800000,2019-12-07,WAVESUSDT,0.5665,0.5826,0.5639,0.5742,151482.44,86666.532991,1004
1575590400000,2019-12-06,WAVESUSDT,0.5574,0.602,0.5488,0.5664,642722.95,368347.871205,2876
1575504000000,2019-12-05,WAVESUSDT,0.5567,0.5754,0.5492,0.56,213975.36,119756.365303,1168
1575417600000,2019-12-04,WAVESUSDT,0.5815,0.6037,0.5517,0.5567,433092.85,249459.483427,1932
1575331200000,2019-12-03,WAVESUSDT,0.594,0.6008,0.5756,0.5822,157672.63,92580.604328,854
1575244800000,2019-12-02,WAVESUSDT,0.6095,0.6126,0.5855,0.5912,113966.33,67751.237407,698
1575158400000,2019-12-01,WAVESUSDT,0.6029,0.612,0.5766,0.6094,118980.97,70778.102647,777
1575072000000,2019-11-30,WAVESUSDT,0.6302,0.6375,0.5979,0.605,139563.0,85738.003712,849
